phrase  length  count
quarry road   2 2323
deerfield   1 2322
hawthorn  1 2322
sir   1 2321
imperial  1 2319
deer run  2 2318
boat  1 2313
city road   2 2312
honeysuckle   1 2308
bayou   1 2305
credit union  2 2305
salisbury   1 2304
court north   2 2304
antioch   1 2301
randolph  1 2298
bluff road  2 2296
terry   1 2296
canyon drive  2 2296
carpenter   1 2293
mohawk  1 2292
drake   1 2291
acacia  1 2291
buckingham  1 2287
fargo   1 2287
glade   1 2286
saint james   2 2285
hillview  1 2283
acres road  2 2283
stafford  1 2283
maple drive   2 2282
ring expressway   2 2280
buren   1 2280
rt  1 2278
illinois  1 2276
lion  1 2275
lake avenue   2 2274
cathedral   1 2273
hanover   1 2271
school of   2 2271
albert street   2 2270
stephens  1 2265
grove drive   2 2263
roman catholic  2 2262
trailer   1 2262
deep  1 2262
aberdeen  1 2260
greenway  1 2260
meadows drive   2 2260
factory   1 2256
pine grove  2 2252
benton  1 2251
owl   1 2250
iowa  1 2250
thai  1 2249
end road  2 2248
seoul   1 2246
connector   1 2246
morrison  1 2246
department station  2 2245
huron   1 2237
red oak   2 2234
wood road   2 2233
adventist   1 2232
tim   1 2231
grass   1 2229
van buren   2 2228
earl  1 2227
wren  1 2227
crestwood   1 2227
weston  1 2224
hillside drive  2 2224
strawberry  1 2224
morton  1 2223
college avenue  2 2223
leslie  1 2220
saint marys   2 2217
atm   1 2217
grade   1 2215
school lane   2 2214
bin   1 2212
taylor road   2 2212
fire department station   3 2209
tucker  1 2202
princes highway   2 2202
park court  2 2202
honey   1 2201
acre  1 2198
dawn  1 2196
surrey  1 2196
bent  1 2195
olive street  2 2193
fremont   1 2192
jubilee   1 2190
calle   1 2189
d street  2 2188
isle  1 2186
harper  1 2185
mary street   2 2184
piney   1 2183
western avenue  2 2182
place northwest   2 2180
live oak  2 2180
alta  1 2180
pentecostal   1 2173
chambers  1 2172
chelsea   1 2172
bond  1 2168
fire road   2 2167
avalon  1 2166
stage   1 2164
holt  1 2163
grove lane  2 2163
south avenue  2 2163
valley lane   2 2161
pleasant valley   2 2159
saint john  2 2159
jose  1 2157
chinese   1 2157
jasmine   1 2156
bella   1 2155
freeman   1 2152
eaton   1 2152
thornton  1 2152
shawnee   1 2151
lark  1 2150
cir   1 2149
yale  1 2147
seminole  1 2146
paddock   1 2146
tulip   1 2145
tall  1 2144
erie  1 2144
crane   1 2144
street court east   3 2144
beech street  2 2143
shepherd  1 2141
rosa  1 2141
turtle  1 2141
mill creek  2 2140
ridgeview   1 2138
learning  1 2137
mayfield  1 2136
link road   2 2135
blair   1 2134
monterey  1 2134
boundary road   2 2133
hyde  1 2133
brandon   1 2133
cold  1 2133
dell  1 2133
scott street  2 2133
fairway drive   2 2132
str.  1 2128
swamp   1 2127
mockingbird   1 2127
pl  1 2126
heights drive   2 2124
finch   1 2123
jefferson avenue  2 2122
palace  1 2122
glen road   2 2122
dr.   1 2120
baltimore   1 2120
thompson road   2 2119
methodist episcopal   2 2119
health center   2 2118
davis street  2 2118
ball  1 2118
freedom   1 2118
weaver  1 2117
crooked   1 2116
lake court  2 2115
ride  1 2114
willis  1 2114
fourth  1 2113
raven   1 2111
bureau of   2 2107
sullivan  1 2106
whitney   1 2104
all saints  2 2103
page  1 2101
ii  1 2100
cannon  1 2100
fraser  1 2099
basin   1 2097
chandler  1 2097
perkins   1 2096
apartment   1 2091
arts  1 2090
morningside   1 2090
virginia avenue   2 2090
skyline drive   2 2086
browns  1 2086
hill avenue   2 2085
sawmill   1 2085
hale  1 2084
salt  1 2081
ban   1 2081
curry   1 2078
manor road  2 2078
court south   2 2077
embassy of  2 2076
highland drive  2 2075
saint paul  2 2072
brae  1 2071
alma  1 2070
love  1 2069
casa  1 2069
light   1 2068
howard street   2 2067
fr  1 2067
olympic   1 2067
volunteer fire department   3 2066
fletcher  1 2066
drug  1 2066
pr  1 2065
god church  2 2065
gospel  1 2064
flint   1 2063
norfolk   1 2061
pennsylvania avenue   2 2060
united church   2 2060
knight  1 2060
maryland  1 2060
york road   2 2058
railway avenue  2 2057
victoria road   2 2054
street north-west   2 2053
of god church   3 2053
cresent   1 2050
ruth  1 2048
peace   1 2048
bethlehem   1 2047
hastings  1 2047
maple lane  2 2047
dock  1 2046
tea   1 2045
carol   1 2045
christopher   1 2044
ferguson  1 2042
oaks lane   2 2042
world   1 2042
pointe drive  2 2040
sheffield   1 2040
irving  1 2039
market road   2 2039
phoenix   1 2035
nevada  1 2034
wash  1 2034
priory  1 2029
anderson road   2 2028
tabernacle  1 2026
pine ridge  2 2024
goose   1 2024
point lane  2 2023
mountain drive  2 2023
waterloo  1 2023
ontario   1 2023
lawson  1 2022
clarence  1 2020
robertson   1 2020
lee road  2 2018
café  1 2018
winston   1 2016
donuts  1 2016
penny   1 2014
bethel church   2 2014
e.  1 2014
glebe   1 2013
buena vista   2 2013
orchard street  2 2012
highfield   1 2012
oakdale   1 2011
westview  1 2009
lick  1 2004
eastwood  1 2001
house lane  2 2001
cedar avenue  2 2000
post road   2 2000
palmetto  1 1999
wing  1 1999
grove avenue  2 1998
roman catholic church   3 1998
will  1 1997
esplanade   1 1997
acres drive   2 1996
park preserve   2 1995
adirondack park preserve  3 1994
truck   1 1994
clyde   1 1994
bay street  2 1994
nazarene  1 1993
lord  1 1992
wentworth   1 1992
noble   1 1991
community centre  2 1988
waterford   1 1988
mulberry street   2 1987
flat road   2 1986
trails  1 1986
maxwell   1 1983
sovetskaya  1 1982
loma  1 1980
hummingbird   1 1980
spanish   1 1975
country lane  2 1964
sovetskaya street   2 1963
lloyd   1 1962
ltd   1 1961
york street   2 1959
barangay  1 1959
rose street   2 1955
dunn  1 1953
reserve   1 1951
republic  1 1950
cut   1 1949
woodward  1 1949
cutoff  1 1946
alfred  1 1945
dewey   1 1943
gravel  1 1942
alexandra   1 1941
new street  2 1939
capitol   1 1938
bath  1 1937
laura   1 1937
byron   1 1936
hollywood   1 1936
fifth   1 1936
st mary's   2 1935
creek circle  2 1935
elgin   1 1932
ashton  1 1929
gardner   1 1928
fairfax   1 1928
riley   1 1928
wilson avenue   2 1927
park circle   2 1926
brunswick   1 1925
driftwood   1 1923
pilgrim   1 1922
devonshire  1 1919
gulch road  2 1916
hardy   1 1916
everett   1 1916
waverly   1 1916
country club drive  3 1915
anna  1 1915
lake lane   2 1915
ground  1 1913
assembly of god church  4 1912
jenkins   1 1911
tamarack  1 1910
of america  2 1910
terrace drive   2 1908
davidson  1 1907
twp   1 1905
pear  1 1903
settlement  1 1903
anchor  1 1901
louise  1 1901
thruway   1 1899
matthews  1 1894
foothill  1 1894
room  1 1893
banks   1 1892
avenue court east   3 1892
lighthouse  1 1892
west park   2 1890
hawkins   1 1890
mobile home   2 1890
village hall  2 1889
stadium   1 1889
mira  1 1888
pass road   2 1888
pine avenue   2 1888
costa   1 1887
the green   2 1886
kirk  1 1885
rose lane   2 1883
greene  1 1883
michigan avenue   2 1881
hume  1 1880
coyote  1 1878
euclid  1 1877
coal  1 1877
cave  1 1875
parkwood  1 1875
willow lane   2 1874
miami   1 1872
south park  2 1872
kingdom hall  2 1871
garth   1 1870
interstate highway  2 1869
townsend  1 1868
race  1 1868
dalton  1 1867
cactus  1 1865
bluebird  1 1865
beach drive   2 1864
north park  2 1864
carlisle  1 1864
arch  1 1863
avenue north-west   2 1861
congregational  1 1861
brush   1 1860
west side   2 1858
chatham   1 1857
aurora  1 1857
mansfield   1 1855
kimberly  1 1855
highlands   1 1855
clair   1 1854
blake   1 1851
owens   1 1849
meadowlark  1 1849
longview  1 1848
cemetary  1 1848
approach  1 1847
forest lane   2 1846
lakes drive   2 1846
albion  1 1846
gary  1 1845
diego   1 1845
stony   1 1844
road section  2 1844
str   1 1844
hilton  1 1843
sports  1 1843
lounge  1 1839
todd  1 1839
tudor   1 1839
health centre   2 1838
court west  2 1837
elm avenue  2 1836
willow drive  2 1835
allison   1 1835
cherry lane   2 1834
brookfield  1 1834
martin road   2 1832
edgewater   1 1832
horizon   1 1832
joy   1 1832
nichols   1 1831
rosedale  1 1831
simmons   1 1831
log   1 1831
charter   1 1830
thomas road   2 1829
north shore   2 1829
ironwood  1 1828
teal  1 1828
regency   1 1828
bonnie  1 1826
quincy  1 1822
e street  2 1821
sleepy  1 1821
mount vernon  2 1821
tree court  2 1820
sandpiper   1 1818
bridle  1 1818
double  1 1818
pelican   1 1818
warner  1 1818
howell  1 1817
shelby  1 1817
x   1 1817
mount olive   2 1817
elder   1 1816
caroline  1 1816
taft  1 1815
king road   2 1814
bryan   1 1813
broadway avenue   2 1812
osprey  1 1810
coast highway   2 1810
bow   1 1810
kay   1 1810
medical centre  2 1810
sushi   1 1810
blueberry   1 1810
dennis  1 1807
sacred  1 1807
clay street   2 1807
hampshire   1 1806
army  1 1806
marks   1 1805
dudley  1 1805
hortons   1 1805
jean  1 1804
hoover  1 1804
hall lane   2 1804
blue ridge  2 1802
kingfisher  1 1802
balsam  1 1802
pump  1 1801
oriole  1 1801
wade  1 1801
juan  1 1800
fall  1 1800
alabama   1 1798
gloucester  1 1797
gladstone   1 1796
keystone  1 1795
art   1 1795
capital   1 1795
in christ   2 1795
vista road  2 1794
russell street  2 1794
golf course   2 1794
villas  1 1793
orchid  1 1793
valley court  2 1792
island drive  2 1792
troy  1 1792
burke   1 1789
national road   2 1788
links   1 1788
concession road   2 1787
trout   1 1786
rural   1 1785
burlington  1 1784
fowler  1 1784
townline  1 1783
walker road   2 1781
dunkin  1 1781
buckeye   1 1780
hickory lane  2 1779
mart  1 1779
northwood   1 1778
neck  1 1777
forest avenue   2 1777
veterans memorial highway   3 1777
african   1 1777
parish church   2 1776
pinehurst   1 1776
spring creek  2 1775
wedgewood   1 1774
myers   1 1772
mimosa  1 1772
wells fargo   2 1770
jackson road  2 1768
research  1 1767
hammond   1 1767
sussex  1 1765
macarthur   1 1765
council   1 1765
tim hortons   2 1765
street road   2 1765
argyle  1 1764
college of  2 1764
cottages  1 1764
ridge circle  2 1763
mar   1 1763
angel   1 1761
deli  1 1759
elliott   1 1758
lane road   2 1757
old hwy   2 1756
lowell  1 1756
dogwood lane  2 1756
patricia  1 1755
ashland   1 1755
coastal   1 1753
lucas   1 1753
dolphin   1 1753
cedar drive   2 1752
dublin  1 1751
wakefield   1 1750
view avenue   2 1750
creek school  2 1749
canal street  2 1749
osborne   1 1749
miller street   2 1747
saratoga  1 1747
clark road  2 1747
rescue  1 1746
reid  1 1746
wilderness  1 1745
rabbit  1 1744
cove lane   2 1744
sparrow   1 1743
vermont   1 1743
osage   1 1742
county courthouse   2 1742
jasper  1 1742
fire lane   2 1742
corner road   2 1739
otter   1 1738
interchange   1 1737
middleton   1 1736
clearview   1 1736
rectory   1 1734
charleston  1 1733
king's  1 1732
brick   1 1732
animal hospital   2 1731
hopkins   1 1730
fuller  1 1730
walden  1 1728
ellen   1 1728
montana   1 1728
allen road  2 1728
ice   1 1728
hamilton street   2 1727
bellevue  1 1726
z   1 1725
harold  1 1724
industrial drive  2 1724
garland   1 1723
magnolia street   2 1723
miles   1 1718
saint joseph  2 1718
barker  1 1718
sandy lane  2 1718
meadow court  2 1717
peter's   1 1716
methodist episcopal church  3 1716
war   1 1716
vicarage  1 1716
sanders   1 1716
west drive  2 1715
ronald  1 1715
martin street   2 1715
clara   1 1714
georgetown  1 1713
shamrock  1 1711
saint pauls   2 1710
archer  1 1710
middle road   2 1708
violet  1 1708
nonghyup  1 1707
herbert   1 1706
cunningham  1 1705
a.  1 1705
west lake   2 1704
dogwood drive   2 1703
easy  1 1703
st james  2 1703
cheyenne  1 1702
stanton   1 1702
greenbriar  1 1702
oaks court  2 1701
larch   1 1700
doe   1 1699
cobb  1 1699
east lake   2 1698
hopewell  1 1697
nelson street   2 1695
victor  1 1695
university avenue   2 1693
girls   1 1693
savannah  1 1692
bend drive  2 1692
creek trail   2 1690
sacred heart  2 1689
sunflower   1 1687
karen   1 1687
berkshire   1 1687
le  1 1684
sands   1 1683
floyd   1 1683
haven drive   2 1682
exchange  1 1682
jones street  2 1679
lyons   1 1678
norwich   1 1678
randall   1 1677
home park   2 1677
wall street   2 1677
lazy  1 1676
bear creek  2 1675
green drive   2 1672
pine tree   2 1669
crossing road   2 1667
harry   1 1666
vineyard  1 1666
clinton street  2 1666
god in  2 1665
circle northwest  2 1665
fleming   1 1665
depot street  2 1664
the nazarene  2 1664
wat   1 1663
pleasant grove  2 1663
white road  2 1662
woodbine  1 1662
parks   1 1662
of the nazarene   3 1661
mound   1 1661
newman  1 1661
arthur street   2 1660
seventh day   2 1660
affairs   1 1660
pleasant view   2 1660
church of the nazarene  4 1659
north west  2 1657
eagles  1 1656
perimeter   1 1656
flats   1 1656
of god in   3 1656
marble  1 1655
ann street  2 1655
india   1 1655
legion  1 1653
almond  1 1653
the old   2 1652
rustic  1 1651
laurel street   2 1651
clubhouse   1 1651
stream  1 1651
mercer  1 1649
nancy   1 1648
edison  1 1648
fernwood  1 1646
douglas street  2 1644
trust   1 1643
linwood   1 1643
susan   1 1641
rte   1 1641
bank of america   3 1639
brookwood   1 1639
cornell   1 1638
horton  1 1638
canal road  2 1637
church of god in  4 1635
edward street   2 1634
edinburgh   1 1634
benson  1 1634
estates drive   2 1634
peterson  1 1633
westgate  1 1632
god in christ   3 1632
chevron   1 1631
oakridge  1 1630
king jr   2 1629
bryn  1 1626
of god in christ  4 1625
claremont   1 1624
high road   2 1622
witnesses   1 1622
eagle drive   2 1620
empire  1 1620
andrew's  1 1619
sarah   1 1619
jackson avenue  2 1619
baker street  2 1618
driveway  1 1618
adventist church  2 1618
pembroke  1 1617
walnut avenue   2 1616
west end  2 1616
hall of   2 1616
mtn   1 1616
payne   1 1615
bunker  1 1615
owen  1 1615
ashford   1 1615
place north   2 1615
moore road  2 1614
hartford  1 1614
patton  1 1614
country club road   3 1614
wheel   1 1613
caldwell  1 1611
johnston  1 1611
blackberry  1 1610
pine court  2 1610
hot   1 1609
church of god in christ   5 1608
missouri  1 1608
cinema  1 1608
olde  1 1607
riverview drive   2 1607
beck  1 1606
fairview avenue   2 1606
barry   1 1606
hall street   2 1605
lloyds  1 1604
stop  1 1604
broken  1 1604
diner   1 1600
pines drive   2 1599
tollway   1 1598
eisenhower  1 1598
allen street  2 1598
bistro  1 1598
kirby   1 1596
southgate   1 1596
lemon   1 1596
bates   1 1595
spur road   2 1594
ventura   1 1593
cypress street  2 1593
georges   1 1592
group   1 1591
balmoral  1 1591
state parkway   2 1591
chapel street   2 1591
off   1 1589
turn  1 1589
avondale  1 1589
mckenzie  1 1586
leisure   1 1585
lake shore drive  3 1585
ramsey  1 1584
fire route  2 1584
service center  2 1584
oak circle  2 1583
day adventist   2 1583
jade  1 1583
f street  2 1582
brook street  2 1580
society   1 1580
promenade   1 1580
peachtree   1 1579
bonita  1 1579
north lake  2 1578
calhoun   1 1577
kendall   1 1576
martha  1 1576
peninsula   1 1576
bank road   2 1576
ebenezer  1 1576
lisa  1 1576
pin   1 1575
commonwealth  1 1575
by-pass   1 1574
wellington street   2 1574
berkeley  1 1574
east washington   2 1573
down  1 1573
dutch   1 1572
talbot  1 1572
rush  1 1569
carver  1 1568
first church  2 1568
joyce   1 1567
leon  1 1566
manning   1 1565
alton   1 1565
norris  1 1564
denver  1 1564
stephen   1 1563
christian school  2 1563
cloud   1 1563
bowman  1 1563
west washington   2 1563
rivers  1 1562
bud   1 1562
badger  1 1562
queen's   1 1560
ridge avenue  2 1559
pinecrest   1 1559
dorchester  1 1558
keith   1 1558
san diego   2 1557
warren street   2 1557
richards  1 1557
normandy  1 1556
caltex  1 1556
onramp  1 1556
mobile home park  3 1555
antelope  1 1554
mercury   1 1554
spring hill   2 1554
montrose  1 1553
retreat   1 1552
place south   2 1551
brooklyn  1 1550
main avenue   2 1550
valencia  1 1549
oakwood drive   2 1549
trail drive   2 1548
seymour   1 1548
beaumont  1 1547
hay   1 1547
trailhead   1 1547
seventh day adventist   3 1547
boone   1 1547
cecil   1 1545
cromwell  1 1545
staff   1 1545
central street  2 1545
tail  1 1542
bentley   1 1542
glen court  2 1541
raleigh   1 1541
orchard drive   2 1540
willow road   2 1539
baxter  1 1539
salmon  1 1538
rock creek  2 1537
lewis street  2 1535
hilltop drive   2 1534
kenwood   1 1534
livingston  1 1534
university drive  2 1534
oaks road   2 1532
shady grove   2 1532
base  1 1531
parker road   2 1530
macedonia   1 1529
wynd  1 1529
orchard lane  2 1528
gates   1 1528
stanford  1 1527
cleveland street  2 1527
student   1 1527
conway  1 1525
tara  1 1524
potter  1 1523
luther king jr  3 1523
howe  1 1522
kingsway  1 1521
swallow   1 1521
travis  1 1521
rowan   1 1521
martin luther king jr   4 1520
st andrews  2 1520
reformed  1 1520
amherst   1 1519
larkspur  1 1519
quaker  1 1518
burnt   1 1516
melbourne   1 1516
israel  1 1514
rochester   1 1514
channel   1 1513
melody  1 1512
garrett   1 1512
railway street  2 1511
lambert   1 1511
hamilton road   2 1510
wma   1 1510
superior  1 1510
ridge trail   2 1510
centre street   2 1510
browning  1 1508
lane east   2 1508
trunk road  2 1508
franklin avenue   2 1507
college road  2 1507
purple  1 1506
bee   1 1506
lebanon   1 1506
scenic drive  2 1506
crow  1 1505
booth   1 1505
congregational church   2 1502
connecticut   1 1501
oktyabrskaya street   2 1501
oktyabrskaya  1 1501
reservoir road  2 1501
glory   1 1500
rosemary  1 1500
frances   1 1499
roberts road  2 1498
plum street   2 1496
in the  2 1496
corridor  1 1495
walker street   2 1493
hicks   1 1492
